30.677128,-2.150248,1.286088,-0.053048,0.970128,1.247670
25.380268,0.320000,0.455909,0.085065,0.942989,0.429917
25.850040,0.040000,0.682245,0.489840,0.944110,0.462463
29.292643,0.200000,0.907844,-0.419425,0.958222,-0.401902
